customer_id,date_of_birth,borough,neighborhood,zip_code,first_name,last_name
10390,2013-03-26,queens,NORTHEAST QUEENS,11362, Florian,Fuchs
10392,2000-01-01,bronx,KINGSBRIDGE AND RIVERDALE,10463, Jonas,Scholten
10393,2015-06-28,brooklyn,BOROUGH PARK,11218, Niklas,Wirth
10394,2009-08-13,manhattan,INWOOD AND WASHINGTON HEIGHTS,10034, Ben,Maier
10395,2010-10-24,queens,NORTH QUEENS,11360, Alina,Voelker
10396,2004-12-18,queens,JAMAICA,11436, Laurin,Langer
10397,2004-01-18,queens,WEST CENTRAL QUEENS,11379, Florian,Keller
10398,2005-04-04,bronx,BRONX PARK AND FORDHAM,10458, Frieda,Pohl
10399,2011-10-31,brooklyn,CENTRAL BROOKLYN,11212, Niklas,Wagner
10400,2000-01-01,bronx,NORTHEAST BRONX,10475, Lennard,Lorenz
10401,2010-11-12,brooklyn,CANARSIE AND FLATLANDS,11234, Marlene,Linke
10403,2012-06-14,manhattan,UPPER EAST SIDE,10065, Carlotta,Baumann
10404,1994-10-29,manhattan,INWOOD AND WASHINGTON HEIGHTS,10031, Leni,Berger
10405,2001-01-31,manhattan,INWOOD AND WASHINGTON HEIGHTS,10032, Nora,Krüger
10407,2010-12-28,queens,NORTHWEST QUEENS,11105, Luna,Schäfer
10410,1975-01-01,bronx,NORTHEAST BRONX,10469, Timo,Schröder
10412,2014-03-16,manhattan,CHELSEA AND CLINTON,10011, Sofia,Stephan
10413,2001-10-16,queens,SOUTHWEST QUEENS,11418, Tobias,Stephan
10414,2010-11-12,manhattan,INWOOD AND WASHINGTON HEIGHTS,10032, Aaron,Kuhn
10416,2000-01-01,queens,NORTH QUEENS,11357, Florian,Maier
10417,2009-10-25,queens,SOUTHEAST QUEENS,11413, Erik,Schreiber
10418,1997-12-10,queens,SOUTHWEST QUEENS,11416, Nico,Graf
10419,2000-01-01,brooklyn,BOROUGH PARK,11219, Marco,Köhler
10420,2004-06-30,staten island,SOUTH SHORE,10308, Noah,Schröder
10422,1999-01-01,manhattan,LOWER MANHATTAN,10038, Tim,Freitag
10423,1996-11-23,manhattan,CHELSEA AND CLINTON,10001, Nora,Jung
10424,1999-10-30,brooklyn,SOUTHERN BROOKLYN,11223, Malte,Kuhnert
10425,2000-01-01,queens,NORTHEAST QUEENS,11364, Paul,Lorenz
10426,2015-10-27,queens,NORTHWEST QUEENS,11106, Alexander,Peters
10427,2010-11-12,queens,SOUTHEAST QUEENS,11422, Luisa,Peters
10428,2010-11-12,bronx,CENTRAL BRONX,10453, Victoria,Seidel
10429,2008-06-02,bronx,HIGH BRIDGE AND MORRISANIA,10452, Victoria,Schulz
10430,2013-09-02,queens,SOUTHEAST QUEENS,11413, Collin,Groß
10433,2000-01-01,bronx,NORTHEAST BRONX,10475, Julian,Berger
10434,2004-11-27,queens,WEST QUEENS,11368, Clara,Jung
10436,2012-02-02,bronx,HUNTS POINT AND MOTT HAVEN,10455, Timo,Adam
10439,2012-12-18,manhattan,LOWER MANHATTAN,10005, Antonia,Brandt
10441,2010-11-12,manhattan,INWOOD AND WASHINGTON HEIGHTS,10031, Dominik,Heinrich
10442,2010-11-12,queens,CENTRAL QUEENS,11367, Tim,Reuter
10443,2014-03-20,brooklyn,SUNSET PARK,11220, Leon,Schröter
10444,2003-04-30,queens,WEST QUEENS,11378, Sofia,Böhm
10445,2001-11-27,manhattan,UPPER EAST SIDE,10021, Julius,Schuster
10446,2000-01-01,bronx,NORTHEAST BRONX,10469, Luisa,Hartmann
10448,2010-08-02,brooklyn,NORTHWEST BROOKLYN,11217, Dominik,Werner
10449,1991-10-26,brooklyn,FLATBUSH,11225, Laurin,Zimmermann
10450,2014-02-10,manhattan,CHELSEA AND CLINTON,10001, Julian,Albrecht
10451,1988-10-15,manhattan,CHELSEA AND CLINTON,10036, Aaron,Maier
10452,2010-11-12,queens,NORTHWEST QUEENS,11101, Kilian,Schütz
10453,1991-04-30,manhattan,LOWER MANHATTAN,10280, Antonia,Schmidt
10454,2014-01-01,manhattan,INWOOD AND WASHINGTON HEIGHTS,10040, Tim,Albrecht
10455,2010-11-12,queens,JAMAICA,11434, Laurin,Paul
10456,2000-01-01,brooklyn,BOROUGH PARK,11219, Lea,Otto
10457,2009-10-07,bronx,NORTHEAST BRONX,10466, Erik,Wagner
10458,1980-07-09,queens,SOUTHEAST QUEENS,11427, Tom,Schneider
10459,2000-01-01,queens,SOUTHWEST QUEENS,11418, Linus,Werner
10461,2010-11-12,queens,WEST QUEENS,11377, Peer,Jäger
10462,2007-06-08,bronx,SOUTHEAST BRONX,10462, Julian,Kuhn
10464,2010-11-12,brooklyn,EAST NEW YORK AND NEW LOTS,11208, Emma,Hofmann
10465,2000-01-01,queens,ROCKAWAYS,11692, Philipp,Schmid
10466,2002-05-20,brooklyn,SUNSET PARK,11220, Elisa,Ziegler
10467,2015-09-03,manhattan,CENTRAL HARLEM,10027, Hannes,Brandt
10468,2012-03-21,staten island,SOUTH SHORE,10308, Finn,Simon
10469,2015-02-22,bronx,SOUTHEAST BRONX,10464, Greta,Jung
10470,2009-10-08,bronx,HUNTS POINT AND MOTT HAVEN,10474, Lara,Hoffmann
10471,2004-02-09,bronx,KINGSBRIDGE AND RIVERDALE,10471, Laurin,Günther
10472,1999-01-01,manhattan,GREENWICH VILLAGE AND SOHO,10012, Finn,Ludwig
10473,2014-01-01,queens,NORTH QUEENS,11358, Nils,Fuchs
10474,2000-01-01,manhattan,LOWER MANHATTAN,10280, Tobias,Sauer
10475,2005-03-20,queens,SOUTHWEST QUEENS,11417, Sarah,Horn
10476,2002-05-16,queens,NORTHEAST QUEENS,11363, Jan,Brandt
10477,1999-07-03,brooklyn,CENTRAL BROOKLYN,11216, Carlotta,Berger
10478,2014-01-01,queens,NORTHEAST QUEENS,11362, Mathilda,Förster
10480,2009-11-25,brooklyn,BOROUGH PARK,11204, Mats,Lehmann
10481,2009-01-08,queens,CENTRAL QUEENS,11366, Mathilda,Zimmermann
10482,2010-11-12,manhattan,GREENWICH VILLAGE AND SOHO,10014, Elias,Zimmermann
10483,2013-05-09,queens,ROCKAWAYS,11697, Marie,Böhm
10484,2009-08-31,staten island,SOUTH SHORE,10307, Luisa,Seidel
10485,2006-01-16,brooklyn,CENTRAL BROOKLYN,11238, Simon,Krämer
10487,1962-04-18,bronx,NORTHEAST BRONX,10470, Simon,Schneider
10488,2009-04-08,brooklyn,NORTHWEST BROOKLYN,11231, Leni,Maier
10489,1991-03-23,manhattan,UPPER EAST SIDE,10021, Moritz,Schröter
10490,2005-01-01,queens,CENTRAL QUEENS,11367, Oskar,Sommer
10491,2016-10-31,manhattan,GREENWICH VILLAGE AND SOHO,10012, Katharina,Freitag
10492,2005-07-17,bronx,HUNTS POINT AND MOTT HAVEN,10454, Maximilian,Möller
10493,1999-01-01,staten island,STAPLETON AND ST. GEORGE,10305, Dennis,Schmitt
10494,2015-08-25,brooklyn,CENTRAL BROOKLYN,11238, Ruben,Michel
10496,2007-03-15,queens,NORTHEAST QUEENS,11363, Leni,Hahn
10497,2010-01-16,queens,SOUTHEAST QUEENS,11429, Aaron,Voigt
10499,2010-11-12,queens,SOUTHEAST QUEENS,11428, Sebastian,Schwarz
10500,2010-11-12,queens,SOUTHEAST QUEENS,11427, Jonathan,Hoffmann
10501,2008-10-26,bronx,NORTHEAST BRONX,10470, Sofia,Schröder
10503,2011-04-17,queens,CENTRAL QUEENS,11367, Katharina,Linke
10504,2015-01-29,manhattan,EAST HARLEM,10035, Anna,Wagner
10505,2000-01-01,queens,JAMAICA,11433, Dennis,Schulz
10506,2000-01-01,manhattan,LOWER EAST SIDE,10009, Johannes,Weiß
10508,2005-07-09,manhattan,LOWER MANHATTAN,10006, Leon,Arnold
10509,2014-07-23,queens,SOUTHWEST QUEENS,11418, Jonas,Schmid
10510,2010-06-16,queens,SOUTHWEST QUEENS,11421, Jonas,Schuster
10511,2005-02-28,queens,WEST QUEENS,11378, Philipp,Stark
10512,2012-08-02,brooklyn,SOUTHWEST BROOKLYN,11214, Nico,Hofmann
10513,2013-01-01,staten island,STAPLETON AND ST. GEORGE,10305, Felix,Horn
10514,1996-04-25,manhattan,GRAMERCY PARK AND MURRAY HILL,10016, Pascal,Wirth
10515,2002-07-29,manhattan,CHELSEA AND CLINTON,10018, Nils,Winkler
10516,2010-11-12,manhattan,UPPER EAST SIDE,10021, Simon,Simon
10517,2008-02-03,manhattan,LOWER MANHATTAN,10006, Fabian,Meyer
10518,1997-11-02,queens,NORTH QUEENS,11360, Ole,Walter
10519,2012-11-18,queens,SOUTHEAST QUEENS,11428, Collin,Pohl
10520,2010-12-16,queens,WEST QUEENS,11372, Lennard,Jäger
10521,2000-01-01,bronx,SOUTHEAST BRONX,10462, Ole,Graf
10525,2009-05-16,manhattan,LOWER EAST SIDE,10009, Mia,Hoffmann
10526,1999-01-01,manhattan,UPPER EAST SIDE,10028, Carlotta,Heinrich
10528,2014-11-12,queens,JAMAICA,11435, Simon,Schröter
10529,2011-01-01,queens,NORTHWEST QUEENS,11103, Pascal,Hoffmann
10530,2011-03-28,queens,WEST QUEENS,11370, Emilia,Walter
10531,2013-02-18,queens,WEST QUEENS,11377, Felix,Stephan
10532,2001-12-05,brooklyn,GREENPOINT,11222, Noah,Jung
10534,2015-07-07,manhattan,CHELSEA AND CLINTON,10011, Jonas,Schreiber
10535,1999-01-01,manhattan,GREENWICH VILLAGE AND SOHO,10013, Adrian,Braun
10536,2010-11-12,manhattan,UPPER EAST SIDE,10075, Ronja,Horn
10537,2006-06-05,queens,ROCKAWAYS,11691, Greta,Roth
10539,2015-11-23,bronx,SOUTHEAST BRONX,10464, Lina,Heinrichs
10540,2015-02-05,bronx,NORTHEAST BRONX,10469, Carlotta,Paul
10541,2012-02-23,bronx,KINGSBRIDGE AND RIVERDALE,10463, Hanna,Stephan
10542,2005-01-01,brooklyn,BUSHWICK AND WILLIAMSBURG,11237, Marlene,Schröder
10543,2012-01-22,brooklyn,SOUTHERN BROOKLYN,11229, Marco,Heinrichs
10544,2010-11-12,manhattan,LOWER MANHATTAN,10006, Sofia,Heinrichs
10546,2013-08-12,manhattan,LOWER MANHATTAN,10005, Jonas,Weber
10547,2011-01-01,queens,ROCKAWAYS,11691, Adrian,Simon
10548,2009-02-17,queens,JAMAICA,11432, Nico,Engel
10549,2010-11-12,queens,SOUTHEAST QUEENS,11411, Maximilian,Voigt
10550,2010-11-12,queens,SOUTHEAST QUEENS,11429, Jakob,Scholz
10551,2000-01-01,manhattan,GRAMERCY PARK AND MURRAY HILL,10022, Noah,Günther
10552,2009-10-06,queens,WEST QUEENS,11373, Mats,Schröder
10553,2008-03-27,bronx,HUNTS POINT AND MOTT HAVEN,10474, Sarah,Baumann
10554,2015-10-21,queens,SOUTHWEST QUEENS,11414, Leni,Schreiber
10555,2013-05-25,bronx,BRONX PARK AND FORDHAM,10458, Noah,Schneider
10556,2009-03-26,bronx,NORTHEAST BRONX,10470, Collin,Fuchs
10558,2010-09-05,brooklyn,SUNSET PARK,11220, Paula,Kuhnert
10559,2000-01-01,brooklyn,BOROUGH PARK,11204, Hannes,Voelker
10560,2016-02-23,queens,JAMAICA,11412, Levi,Voigt
10563,2013-12-22,queens,WEST CENTRAL QUEENS,11385, Peer,Müller
10564,2016-09-26,queens,SOUTHEAST QUEENS,11427, Sarah,Maier
10565,2008-05-05,bronx,SOUTHEAST BRONX,10473, Noah,Otto
10566,2009-06-28,bronx,HUNTS POINT AND MOTT HAVEN,10459, Marlene,Wolf
10567,2014-06-12,queens,NORTHEAST QUEENS,11361, Sofia,Fischer
10568,1993-06-09,manhattan,UPPER WEST SIDE,10024, Mats,Heinrich
10569,2012-09-16,queens,NORTH QUEENS,11358, Ruben,Möller
10570,1999-01-01,queens,CENTRAL QUEENS,11365, Peer,Stephan
10571,2009-02-03,queens,JAMAICA,11434, Mathilda,Schröter
10572,2006-01-29,queens,WEST QUEENS,11369, Malte,Schmid
10573,2002-03-20,brooklyn,CENTRAL BROOKLYN,11238, Lina,Müller
10576,2003-08-09,queens,NORTH QUEENS,11354, Paul,Groß
10577,1999-01-01,brooklyn,SOUTHERN BROOKLYN,11229, Clara,Schäfer
10578,2012-01-01,manhattan,CENTRAL HARLEM,10030, Julius,Kaiser
10579,1991-12-23,queens,NORTHWEST QUEENS,11105, Oskar,Keller
10580,2013-09-28,queens,NORTH QUEENS,11356, Niklas,Vogel
10581,2012-01-01,queens,NORTH QUEENS,11360, Collin,Förster
10582,2010-11-12,queens,WEST QUEENS,11369, Nele,Zimmermann
10587,2014-02-25,manhattan,UPPER EAST SIDE,10021, Ronja,Böhm
10588,2000-01-01,queens,SOUTHEAST QUEENS,11004, Mats,Schuster
10589,2012-12-25,queens,SOUTHWEST QUEENS,11419, Paul,Arnold
10590,1985-06-13,queens,SOUTHWEST QUEENS,11415, David,Brandt
10591,2009-02-18,bronx,SOUTHEAST BRONX,10461, Alina,Reuter
10592,2000-01-01,bronx,KINGSBRIDGE AND RIVERDALE,10471, Laurin,Krämer
10593,2009-10-11,queens,SOUTHEAST QUEENS,11427, Simon,Graf
10594,2011-01-05,manhattan,LOWER EAST SIDE,10009, Carlotta,Peters
10595,2000-02-01,manhattan,INWOOD AND WASHINGTON HEIGHTS,10034, Jule,Kaiser
10596,null,bronx,HIGH BRIDGE AND MORRISANIA,10451, Finn,Köhler
10597,2000-01-01,bronx,NORTHEAST BRONX,10470, Nora,Engel
10598,2012-10-08,queens,SOUTHEAST QUEENS,11429, Maximilian,Roth
10599,1994-09-28,brooklyn,CENTRAL BROOKLYN,11233, Marie,Krüger
10600,2000-01-01,brooklyn,CANARSIE AND FLATLANDS,11239, Sarah,Förster
10601,2015-01-19,brooklyn,GREENPOINT,11211, Niklas,Lang
10602,2005-09-12,manhattan,CENTRAL HARLEM,10030, Jule,Werner
10603,2013-07-14,manhattan,CENTRAL HARLEM,10037, Finn,Krüger
10604,2015-07-07,queens,SOUTHEAST QUEENS,11428, Mila,Wirth
10605,2000-01-01,manhattan,GREENWICH VILLAGE AND SOHO,10014, Charlotte,Scholz
10606,2000-01-01,bronx,HUNTS POINT AND MOTT HAVEN,10454, Ben,Hoffmann
10607,2000-01-01,queens,WEST QUEENS,11370, Noah,Schütz
10608,2002-11-04,bronx,HUNTS POINT AND MOTT HAVEN,10455, Pascal,Kaiser
10609,1999-02-18,manhattan,INWOOD AND WASHINGTON HEIGHTS,10033, Erik,Jung
10610,2015-01-01,bronx,KINGSBRIDGE AND RIVERDALE,10471, Jule,Hofmann
10611,2012-01-01,brooklyn,CENTRAL BROOKLYN,11233, Ella,Meyer
10612,2012-01-01,manhattan,UPPER WEST SIDE,10024, Lea,Wolf
10614,1999-01-01,queens,NORTH QUEENS,11355, Charlotte,Frank
10615,2012-01-10,bronx,HUNTS POINT AND MOTT HAVEN,10474, Lennard,Kühn
10616,2015-02-12,queens,NORTH QUEENS,11354, Levi,Kühn
10617,1999-01-01,queens,JAMAICA,11435, Tobias,Busch
10618,2014-09-15,queens,JAMAICA,11436, Sofia,Lange
10619,2011-08-02,queens,ROCKAWAYS,11694, Johannes,Kühn
10620,2016-11-14,brooklyn,GREENPOINT,11222, Felix,Dietz
10621,2014-09-02,manhattan,UPPER WEST SIDE,10023, Tim,Brandt
10622,2014-07-01,brooklyn,FLATBUSH,11203, Leon,Stephan
10623,2010-09-29,brooklyn,GREENPOINT,11211, Sarah,Köhler
10624,2014-09-10,manhattan,CHELSEA AND CLINTON,10036, Lisa,Linke
10625,2010-04-08,queens,ROCKAWAYS,11695, Mila,Hahn
10626,1999-01-01,manhattan,LOWER MANHATTAN,10280, Collin,Busch
10627,2000-01-01,manhattan,UPPER WEST SIDE,10024, Leni,Schröter
10628,2007-01-01,queens,NORTH QUEENS,11358, Tim,Fuchs
10630,2011-01-01,manhattan,CENTRAL HARLEM,10037, Sebastian,Weiß
10631,2013-12-22,queens,NORTHWEST QUEENS,11101, Jakob,Keller
10632,1992-12-14,queens,SOUTHEAST QUEENS,11411, Lea,Vogel
10633,2012-08-05,queens,WEST QUEENS,11377, Jonas,Otto
10634,2011-01-01,bronx,CENTRAL BRONX,10457, Ruben,Schulz
10635,1999-01-01,bronx,KINGSBRIDGE AND RIVERDALE,10463, Luis,Ziegler
10636,2012-11-24,bronx,NORTHEAST BRONX,10470, Tobias,Dietz
10637,1995-07-22,brooklyn,SOUTHWEST BROOKLYN,11209, Luisa,Barth
10638,2000-01-01,brooklyn,NORTHWEST BROOKLYN,11231, Luca,Hoffmann
10639,1986-01-26,manhattan,INWOOD AND WASHINGTON HEIGHTS,10040, Elisa,Scholten
10640,1999-01-01,queens,NORTHEAST QUEENS,11363, Elias,Bauer
10641,1999-01-01,bronx,NORTHEAST BRONX,10470, David,Köhler
10642,2005-05-16,manhattan,INWOOD AND WASHINGTON HEIGHTS,10031, Anton,Hahn
10643,2000-01-01,manhattan,GRAMERCY PARK AND MURRAY HILL,10010, Anton,Busch
10644,2008-01-01,queens,WEST CENTRAL QUEENS,11374, Vincent,Baumann
10645,2006-08-19,queens,SOUTHEAST QUEENS,11428, Emma,Weiß
10646,2000-01-01,brooklyn,BOROUGH PARK,11204, Finn,Graf
10647,2000-01-18,brooklyn,SOUTHWEST BROOKLYN,11209, Vincent,Reuter
10648,1971-05-03,brooklyn,BOROUGH PARK,11219, Pascal,Bauer
10649,2001-11-26,queens,ROCKAWAYS,11695, Jakob,Schröder
10650,1999-01-01,brooklyn,NORTHWEST BROOKLYN,11201, Samuel,Becker
10651,2013-11-16,queens,NORTH QUEENS,11359, Henry,Becker
10652,2008-07-21,manhattan,INWOOD AND WASHINGTON HEIGHTS,10031, Clara,Lehmann
10653,2000-06-13,manhattan,INWOOD AND WASHINGTON HEIGHTS,10032, Oskar,Scholz
10654,2000-01-01,queens,WEST CENTRAL QUEENS,11375, Anton,Schulz
10655,2011-04-20,queens,WEST CENTRAL QUEENS,11374, Nico,Maier
10656,2000-01-01,bronx,HUNTS POINT AND MOTT HAVEN,10455, Erik,Bauer
10657,2000-01-01,queens,WEST QUEENS,11370, Antonia,Berger
10658,1998-10-13,bronx,NORTHEAST BRONX,10470, David,Schwarz
10659,2016-07-17,bronx,HUNTS POINT AND MOTT HAVEN,10455, Fabian,Neumann
10660,2014-05-22,bronx,SOUTHEAST BRONX,10464, Marlene,Schneider
10661,1981-09-15,brooklyn,BUSHWICK AND WILLIAMSBURG,11237, Timo,Pohl
10662,2012-09-16,queens,NORTHWEST QUEENS,11106, Niklas,Kaiser
10663,1995-09-03,queens,WEST CENTRAL QUEENS,11374, Paula,Schröter
10664,2012-10-21,queens,WEST QUEENS,11378, Pauline,Günther
10665,2005-02-02,bronx,HUNTS POINT AND MOTT HAVEN,10474, Sebastian,Langer
10666,2015-10-08,bronx,KINGSBRIDGE AND RIVERDALE,10463, Aaron,Horn
10667,2000-01-01,brooklyn,SOUTHERN BROOKLYN,11223, Levi,Heinrichs
10668,2008-12-15,brooklyn,CANARSIE AND FLATLANDS,11234, Paula,Schmidt
10669,2009-02-03,brooklyn,GREENPOINT,11211, Emma,Hartmann
10670,1996-11-12,bronx,SOUTHEAST BRONX,10473, Antonia,Schmitt
10671,2015-08-23,manhattan,GRAMERCY PARK AND MURRAY HILL,10017, Elias,Müller
10672,2000-01-01,queens,SOUTHWEST QUEENS,11417, Moritz,Berger
10673,2008-07-03,manhattan,UPPER EAST SIDE,10044, Lara,Maier
10675,2001-10-30,queens,JAMAICA,11423, Ole,Schreiber
10676,2008-01-06,bronx,HUNTS POINT AND MOTT HAVEN,10455, Julius,Brandt
10677,2005-05-16,queens,WEST QUEENS,11373, Julius,Schilling
10678,1999-01-01,brooklyn,BUSHWICK AND WILLIAMSBURG,11206, Finn,Schmidt
10679,2012-11-19,manhattan,CENTRAL HARLEM,10026, Helene,Ludwig
10681,1985-03-28,manhattan,UPPER EAST SIDE,10028, Lotta,Kaiser
10682,1999-01-01,bronx,CENTRAL BRONX,10457, Marlene,Dietz
10684,2008-05-16,brooklyn,SOUTHERN BROOKLYN,11235, Helene,Reuter
10685,2011-10-30,manhattan,LOWER EAST SIDE,10003, Katharina,Adam
10686,2015-10-21,queens,SOUTHEAST QUEENS,11413, Finn,Brandt
10687,1999-01-01,manhattan,GRAMERCY PARK AND MURRAY HILL,10010, Paul,Simon
10688,2013-05-27,queens,SOUTHWEST QUEENS,11419, Marie,Keller
10689,2004-12-01,manhattan,CHELSEA AND CLINTON,10036, Jule,Schreiber
10690,1999-01-01,manhattan,LOWER MANHATTAN,10007, Nico,Richter
10692,2012-12-09,queens,NORTHEAST QUEENS,11364, Lisa,Köhler
10693,2014-03-02,queens,NORTHEAST QUEENS,11363, Timo,Ludwig
10694,2007-05-15,queens,WEST CENTRAL QUEENS,11375, Jonathan,Simon
10695,2012-06-25,queens,NORTHWEST QUEENS,11101, Anna,Fuchs
10696,2015-07-24,queens,JAMAICA,11435, Johannes,Zimmermann
10698,2013-06-11,manhattan,GREENWICH VILLAGE AND SOHO,10012, Levi,Köhler
10699,2005-01-01,queens,ROCKAWAYS,11693, Luis,Kühn
10700,2009-03-24,manhattan,GRAMERCY PARK AND MURRAY HILL,10017, Henry,Schröter
10701,2015-11-02,brooklyn,NORTHWEST BROOKLYN,11217, Ronja,Wirth
10702,2000-01-01,bronx,HUNTS POINT AND MOTT HAVEN,10474, Jonathan,Langer
10703,2000-01-01,bronx,HUNTS POINT AND MOTT HAVEN,10459, Sebastian,Otto
10704,2004-05-24,brooklyn,SOUTHERN BROOKLYN,11229, Mia,Werner
10705,2003-06-18,bronx,SOUTHEAST BRONX,10461, Laurin,Böhm
10706,1997-05-31,manhattan,UPPER WEST SIDE,10023, Jonas,Michel
10707,2011-12-25,queens,NORTH QUEENS,11356, Peer,Krämer
10708,null,manhattan,GRAMERCY PARK AND MURRAY HILL,10022, Melina,Schwarz
10709,2012-08-28,queens,NORTH QUEENS,11354, Jonathan,Zimmermann
10710,2004-03-31,queens,SOUTHWEST QUEENS,11417, Jan,Schwarz
10711,2002-03-24,queens,WEST QUEENS,11373, Marie,Schmitt
10712,2002-06-30,bronx,KINGSBRIDGE AND RIVERDALE,10471, Leon,Köhler
10713,2014-10-09,queens,JAMAICA,11433, Paula,Brandt
10714,2010-01-06,manhattan,LOWER EAST SIDE,10002, Paula,Jäger
10715,2006-09-17,brooklyn,SOUTHERN BROOKLYN,11235, Lennard,Jung
10716,1983-10-09,manhattan,LOWER MANHATTAN,10280, Greta,Schröder
10717,1983-11-17,manhattan,INWOOD AND WASHINGTON HEIGHTS,10033, Nele,Krämer
10718,2010-04-28,queens,SOUTHWEST QUEENS,11417, Theo,Sauer
10719,2011-12-04,brooklyn,BOROUGH PARK,11218, Paul,Engel
10720,1981-03-30,queens,ROCKAWAYS,11691, Hannes,Meyer
10721,1996-08-15,queens,NORTHWEST QUEENS,11104, Hannes,Ludwig
10722,1999-01-01,staten island,STAPLETON AND ST. GEORGE,10305, Nora,Peters
10723,2000-01-01,brooklyn,CENTRAL BROOKLYN,11213, Lina,Peters
10724,2015-05-01,staten island,SOUTH SHORE,10312, David,Ludwig
10725,2000-01-01,bronx,NORTHEAST BRONX,10469, Lara,Heinrichs
10726,1992-09-01,brooklyn,CENTRAL BROOKLYN,11238, Leon,Schäfer
10727,2009-01-19,manhattan,LOWER MANHATTAN,10005, Marlene,Schilling
10728,1998-01-01,bronx,SOUTHEAST BRONX,10472, Jan,Meyer
10729,2013-02-14,queens,SOUTHEAST QUEENS,11426, Pascal,Hartmann
10730,2013-04-04,brooklyn,SUNSET PARK,11220, Noah,Huber
10731,2007-06-17,manhattan,CHELSEA AND CLINTON,10011, Ben,Neumann
10732,2007-01-28,manhattan,CHELSEA AND CLINTON,10020, Ruben,Sommer
10733,2009-04-05,manhattan,UPPER EAST SIDE,10021, Marie,Krämer
10735,2015-08-25,brooklyn,SOUTHWEST BROOKLYN,11209, Tom,Roth
10736,2014-09-08,brooklyn,BOROUGH PARK,11219, Emil,Bauer
10737,2012-09-26,queens,SOUTHWEST QUEENS,11420, Luca,Fischer
10738,2014-01-06,staten island,STAPLETON AND ST. GEORGE,10301, Mats,Ludwig
10739,2013-08-20,bronx,HIGH BRIDGE AND MORRISANIA,10456, Moritz,Beck
10740,1998-08-12,bronx,NORTHEAST BRONX,10475, Paul,Meyer
10741,2008-05-11,brooklyn,NORTHWEST BROOKLYN,11231, Samuel,Hartmann
10742,2012-02-15,brooklyn,CANARSIE AND FLATLANDS,11234, Katharina,Schütz
10743,2013-10-07,brooklyn,SUNSET PARK,11220, Peer,Neumann
10744,2012-10-02,manhattan,LOWER MANHATTAN,10007, Fabian,Hoffmann
10745,2014-07-01,bronx,CENTRAL BRONX,10460, Niklas,Werner
10746,1984-11-10,queens,WEST CENTRAL QUEENS,11374, Helene,Wirth
10748,2014-11-04,queens,WEST QUEENS,11372, David,Braun
10750,2007-11-18,queens,SOUTHWEST QUEENS,11419, Collin,Klein
10751,2006-03-06,manhattan,CHELSEA AND CLINTON,10036, Laurin,Schröder
10754,2011-06-15,queens,NORTHWEST QUEENS,11105, Luca,Voelker
10755,2000-01-01,manhattan,UPPER EAST SIDE,10075, Mats,Lange
10756,2014-09-09,queens,SOUTHEAST QUEENS,11426, Carlotta,Jung
10757,2000-01-01,queens,CENTRAL QUEENS,11367, Alexander,Jung
10758,2013-06-10,queens,SOUTHEAST QUEENS,11413, Lennard,Heinrichs
10759,2015-02-05,manhattan,LOWER MANHATTAN,10038, Aaron,Roth
10760,1999-01-01,queens,NORTHEAST QUEENS,11361, Leni,Fischer
10761,2011-03-20,manhattan,GRAMERCY PARK AND MURRAY HILL,10017, Jule,Vogel
10762,2001-11-14,queens,NORTH QUEENS,11356, Levi,Schreiber
10763,2000-07-08,queens,CENTRAL QUEENS,11366, Sebastian,Jung
10766,2015-10-19,staten island,STAPLETON AND ST. GEORGE,10305, Finn,Scholten
10767,null,queens,NORTH QUEENS,11360, Henry,Köhler
10769,2006-08-28,brooklyn,SOUTHWEST BROOKLYN,11209, Pauline,Heinrichs
10770,2015-12-07,queens,WEST QUEENS,11369, Clara,Böhm
10771,2000-01-01,bronx,NORTHEAST BRONX,10466, Lisa,Berger
10772,2009-03-30,manhattan,GRAMERCY PARK AND MURRAY HILL,10017, Marlene,Seidel
10773,2011-01-03,manhattan,LOWER MANHATTAN,10280, Clara,Walter
10774,2012-01-01,manhattan,UPPER EAST SIDE,10075, Lotta,Bauer
10775,2013-03-10,staten island,PORT RICHMOND,10303, Oskar,Lange
10778,2013-12-15,queens,SOUTHEAST QUEENS,11429, Frieda,Hahn
10779,2014-08-07,queens,WEST QUEENS,11373, Elias,Lang
10780,2013-09-11,bronx,SOUTHEAST BRONX,10461, Alina,Lang
10781,2010-11-21,brooklyn,SOUTHERN BROOKLYN,11229, Victoria,Becker
10783,2005-05-16,manhattan,LOWER MANHATTAN,10007, Samuel,Voigt
10784,2015-11-23,brooklyn,FLATBUSH,11226, Johanna,Zimmermann
10785,2010-01-06,manhattan,CHELSEA AND CLINTON,10020, Maxim,Keller
10787,2014-02-09,manhattan,LOWER MANHATTAN,10005, Alexander,Zimmermann
10788,2013-05-09,queens,SOUTHEAST QUEENS,11426, Mia,Krüger
10789,2000-01-01,queens,SOUTHEAST QUEENS,11422, Erik,Barth
10790,2014-09-23,bronx,BRONX PARK AND FORDHAM,10468, Victoria,Hofmann
10791,2008-10-07,staten island,SOUTH SHORE,10309, Nora,Weber
10792,1997-12-23,bronx,BRONX PARK AND FORDHAM,10467, Tobias,Wolf
10794,2002-10-30,brooklyn,FLATBUSH,11203, David,Kühn
10795,2000-01-01,staten island,PORT RICHMOND,10302, Moritz,Werner
10796,2014-06-24,queens,JAMAICA,11432, Samuel,Pohl
